n,y,value
India,2017,0.9626963137827891
India,2018,0.9569724760961978
India,2019,0.9539051464045036
India,2020,0.96161369724416
India,2025,0.9322621082562277
India,2030,0.9079024195693982
India,2035,0.8891806099675598
India,2040,0.8708894847067914
India,2045,0.8530812940000756
India,2050,0.8357721260328645
India,2055,0.8188720480638876
India,2060,0.8025309890389717
India,2065,0.7870801782558038
India,2070,0.772429326713403
India,2075,0.7584973794351052
India,2080,0.7454762041761284
India,2085,0.7332913696223311
India,2090,0.7219829483959556
India,2095,0.7112728808908324
India,2100,0.7010017388632521
Maldives,2011,1.0
Maldives,2012,1.0026305898829553
Maldives,2013,0.9983732518196757
Maldives,2014,0.9962959973111025
Maldives,2015,0.9980076847898625
Maldives,2016,0.994317943747118
Maldives,2017,0.9918450054780353
Maldives,2018,0.9883988072988995
Maldives,2019,0.9838248235150675
Maldives,2020,1.024323897819955
Maldives,2025,0.971057765612159
Maldives,2030,0.9506244318274341
Maldives,2035,0.9335901800026734
Maldives,2040,0.9198438853774382
Maldives,2045,0.9090946749100083
Maldives,2050,0.9004761019339003
Maldives,2055,0.8930626284150794
Maldives,2060,0.8863849880390614
Maldives,2065,0.8804246934571321
Maldives,2070,0.8755068089045518
Maldives,2075,0.8714552761076901
Maldives,2080,0.8677809473261208
Maldives,2085,0.8633717862351714
Maldives,2090,0.8584118959210206
Maldives,2095,0.8540106396110283
Maldives,2100,0.8506923838390618
Nepal,2011,1.0
Nepal,2012,0.9949295258638622
Nepal,2013,0.9911009465637698
Nepal,2014,0.9846336000372685
Nepal,2015,0.9807239506692285
Nepal,2016,0.9812707646928409
Nepal,2017,0.9725866633990962
Nepal,2018,0.9653920622216059
Nepal,2019,0.9591951263597717
Nepal,2020,0.9640625038790526
Nepal,2025,0.9455148770659552
Nepal,2030,0.9225068853964491
Nepal,2035,0.8976249509129589
Nepal,2040,0.8714540731600247
Nepal,2045,0.845380185624166
Nepal,2050,0.8201783989206789
Nepal,2055,0.7961546153112047
Nepal,2060,0.7733052336862113
Nepal,2065,0.7517050216351895
Nepal,2070,0.7314285678659906
Nepal,2075,0.7125832381301688
Nepal,2080,0.6954561362840235
Nepal,2085,0.6798598007988307
Nepal,2090,0.6657166470196106
Nepal,2095,0.6526413733319244
Nepal,2100,0.640672042951748
Pakistan,2011,1.0
Pakistan,2012,0.9981401111549383
Pakistan,2013,0.9950154353019182
Pakistan,2014,0.9914480465059302
Pakistan,2015,0.9877002056028094
Pakistan,2016,0.9829967496436437
Pakistan,2017,0.9796160262922063
Pakistan,2018,0.9746371349016852
Pakistan,2019,0.9736724902382632
Pakistan,2020,0.9770601126230873
Pakistan,2025,0.9605098843678036
Pakistan,2030,0.9439349772879996
Pakistan,2035,0.9273567535141776
Pakistan,2040,0.9098156994632365
Pakistan,2045,0.8915717630908615
Pakistan,2050,0.8732071351612952
Pakistan,2055,0.8550595088511229
Pakistan,2060,0.8374723565665747
Pakistan,2065,0.8203201688680845
Pakistan,2070,0.8037628154074963
Pakistan,2075,0.7878283480603784
Pakistan,2080,0.7727844587919946
Pakistan,2085,0.7587569182313574
Pakistan,2090,0.7458367729523996
Pakistan,2095,0.7339333416697265
Pakistan,2100,0.7229072610700009
Sri Lanka,2011,1.0
Sri Lanka,2012,0.9923350127060436
Sri Lanka,2013,0.9888222602519664
Sri Lanka,2014,0.9830632680359725
Sri Lanka,2015,0.97935681683206
Sri Lanka,2016,0.9747838498321412
Sri Lanka,2017,0.9688223341429396
Sri Lanka,2018,0.9668414059788444
Sri Lanka,2019,0.967391981664589
Sri Lanka,2020,0.9725099004850901
Sri Lanka,2025,0.9775082976421592
Sri Lanka,2030,0.9658335685866851
Sri Lanka,2035,0.953227661169361
Sri Lanka,2040,0.9401492233115468
Sri Lanka,2045,0.9266897250724764
Sri Lanka,2050,0.9129889752254381
Sri Lanka,2055,0.8992897623028898
Sri Lanka,2060,0.8860043444839969
Sri Lanka,2065,0.8733914552840278
Sri Lanka,2070,0.8615349598073239
Sri Lanka,2075,0.8500255163339197
Sri Lanka,2080,0.8391889113484725
Sri Lanka,2085,0.8289964844438437
Sri Lanka,2090,0.8196544279629372
Sri Lanka,2095,0.8111253727816135
Sri Lanka,2100,0.8030907878714709
