n,area_type,y,value
Bhutan,town,2019,0.23494736842105263
Bhutan,town,2020,0.23231578947368423
Bhutan,town,2021,0.2296842105263158
Bhutan,town,2022,0.2270526315789474
Bhutan,town,2023,0.22442105263157897
Bhutan,town,2024,0.22178947368421054
Bhutan,town,2025,0.2191578947368421
Bhutan,town,2026,0.2165263157894737
Bhutan,town,2027,0.21389473684210528
Bhutan,town,2028,0.21126315789473685
Bhutan,town,2029,0.20863157894736845
Bhutan,town,2030,0.20600000000000002
Bhutan,town,2031,0.20425000000000001
Bhutan,town,2032,0.2025
Bhutan,town,2033,0.20075
Bhutan,town,2034,0.199
Bhutan,town,2035,0.19725
Bhutan,town,2036,0.1955
Bhutan,town,2037,0.19375
Bhutan,town,2038,0.192
Bhutan,town,2039,0.19025
Bhutan,town,2040,0.1885
Bhutan,town,2041,0.18675000000000003
Bhutan,town,2042,0.185
Bhutan,town,2043,0.18325000000000002
Bhutan,town,2044,0.18150000000000002
Bhutan,town,2045,0.17975000000000002
Bhutan,town,2046,0.17800000000000002
Bhutan,town,2047,0.17625000000000002
Bhutan,town,2048,0.17450000000000002
Bhutan,town,2049,0.17275000000000001
Bhutan,town,2050,0.171
Bhutan,town,2051,0.171
Bhutan,town,2052,0.171
Bhutan,town,2053,0.171
Bhutan,town,2054,0.171
Bhutan,town,2055,0.171
Bhutan,town,2056,0.171
Bhutan,town,2057,0.171
Bhutan,town,2058,0.171
Bhutan,town,2059,0.171
Bhutan,town,2060,0.171
Bhutan,town,2061,0.171
Bhutan,town,2062,0.171
Bhutan,town,2063,0.171
Bhutan,town,2064,0.171
Bhutan,town,2065,0.171
Bhutan,town,2066,0.171
Bhutan,town,2067,0.171
Bhutan,town,2068,0.171
Bhutan,town,2069,0.171
Bhutan,town,2070,0.171
Bhutan,town,2071,0.171
Bhutan,town,2072,0.171
Bhutan,town,2073,0.171
Bhutan,town,2074,0.171
Bhutan,town,2075,0.171
Bhutan,town,2076,0.171
Bhutan,town,2077,0.171
Bhutan,town,2078,0.171
Bhutan,town,2079,0.171
Bhutan,town,2080,0.171
Bhutan,town,2081,0.171
Bhutan,town,2082,0.171
Bhutan,town,2083,0.171
Bhutan,town,2084,0.171
Bhutan,town,2085,0.171
Bhutan,town,2086,0.171
Bhutan,town,2087,0.171
Bhutan,town,2088,0.171
Bhutan,town,2089,0.171
Bhutan,town,2090,0.171
Bhutan,town,2091,0.171
Bhutan,town,2092,0.171
Bhutan,town,2093,0.171
Bhutan,town,2094,0.171
Bhutan,town,2095,0.171
Bhutan,town,2096,0.171
Bhutan,town,2097,0.171
Bhutan,town,2098,0.171
Bhutan,town,2099,0.171
Bhutan,town,2100,0.171
India,city,2011,0.2309
India,city,2012,0.22826842105263156
India,city,2013,0.22563684210526316
India,city,2014,0.22300526315789473
India,city,2015,0.2203736842105263
India,city,2016,0.2177421052631579
India,city,2017,0.21511052631578947
India,city,2018,0.21247894736842105
India,city,2019,0.20984736842105262
India,city,2020,0.20721578947368421
India,city,2021,0.20458421052631579
India,city,2022,0.20195263157894738
India,city,2023,0.19932105263157895
India,city,2024,0.19668947368421053
India,city,2025,0.1940578947368421
India,city,2026,0.1914263157894737
India,city,2027,0.18879473684210527
India,city,2028,0.18616315789473684
India,city,2029,0.18353157894736843
India,city,2030,0.1809
India,city,2031,0.17915
India,city,2032,0.1774
India,city,2033,0.17565
India,city,2034,0.1739
India,city,2035,0.17215
India,city,2036,0.1704
India,city,2037,0.16865
India,city,2038,0.1669
India,city,2039,0.16515
India,city,2040,0.1634
India,city,2041,0.16165000000000002
India,city,2042,0.1599
India,city,2043,0.15815
India,city,2044,0.1564
India,city,2045,0.15465
India,city,2046,0.1529
India,city,2047,0.15115
India,city,2048,0.1494
India,city,2049,0.14765
India,city,2050,0.1459
India,city,2051,0.1459
India,city,2052,0.1459
India,city,2053,0.1459
India,city,2054,0.1459
India,city,2055,0.1459
India,city,2056,0.1459
India,city,2057,0.1459
India,city,2058,0.1459
India,city,2059,0.1459
India,city,2060,0.1459
India,city,2061,0.1459
India,city,2062,0.1459
India,city,2063,0.1459
India,city,2064,0.1459
India,city,2065,0.1459
India,city,2066,0.1459
India,city,2067,0.1459
India,city,2068,0.1459
India,city,2069,0.1459
India,city,2070,0.1459
India,city,2071,0.1459
India,city,2072,0.1459
India,city,2073,0.1459
India,city,2074,0.1459
India,city,2075,0.1459
India,city,2076,0.1459
India,city,2077,0.1459
India,city,2078,0.1459
India,city,2079,0.1459
India,city,2080,0.1459
India,city,2081,0.1459
India,city,2082,0.1459
India,city,2083,0.1459
India,city,2084,0.1459
India,city,2085,0.1459
India,city,2086,0.1459
India,city,2087,0.1459
India,city,2088,0.1459
India,city,2089,0.1459
India,city,2090,0.1459
India,city,2091,0.1459
India,city,2092,0.1459
India,city,2093,0.1459
India,city,2094,0.1459
India,city,2095,0.1459
India,city,2096,0.1459
India,city,2097,0.1459
India,city,2098,0.1459
India,city,2099,0.1459
India,city,2100,0.1459
India,large_city,2011,0.4262
India,large_city,2012,0.4314631578947369
India,large_city,2013,0.4367263157894737
India,large_city,2014,0.44198947368421054
India,large_city,2015,0.4472526315789474
India,large_city,2016,0.4525157894736842
India,large_city,2017,0.45777894736842106
India,large_city,2018,0.4630421052631579
India,large_city,2019,0.4683052631578948
India,large_city,2020,0.4735684210526316
India,large_city,2021,0.47883157894736844
India,large_city,2022,0.48409473684210524
India,large_city,2023,0.4893578947368421
India,large_city,2024,0.49462105263157896
India,large_city,2025,0.4998842105263158
India,large_city,2026,0.5051473684210527
India,large_city,2027,0.5104105263157894
India,large_city,2028,0.5156736842105263
India,large_city,2029,0.5209368421052631
India,large_city,2030,0.5262
India,large_city,2031,0.5297000000000001
India,large_city,2032,0.5332
India,large_city,2033,0.5367
India,large_city,2034,0.5402
India,large_city,2035,0.5437000000000001
India,large_city,2036,0.5472
India,large_city,2037,0.5507
India,large_city,2038,0.5542
India,large_city,2039,0.5577000000000001
India,large_city,2040,0.5612
India,large_city,2041,0.5647
India,large_city,2042,0.5682
India,large_city,2043,0.5717000000000001
India,large_city,2044,0.5752
India,large_city,2045,0.5787
India,large_city,2046,0.5822
India,large_city,2047,0.5857000000000001
India,large_city,2048,0.5892000000000001
India,large_city,2049,0.5927
India,large_city,2050,0.5962000000000001
India,large_city,2051,0.5962000000000001
India,large_city,2052,0.5962000000000001
India,large_city,2053,0.5962000000000001
India,large_city,2054,0.5962000000000001
India,large_city,2055,0.5962000000000001
India,large_city,2056,0.5962000000000001
India,large_city,2057,0.5962000000000001
India,large_city,2058,0.5962000000000001
India,large_city,2059,0.5962000000000001
India,large_city,2060,0.5962000000000001
India,large_city,2061,0.5962000000000001
India,large_city,2062,0.5962000000000001
India,large_city,2063,0.5962000000000001
India,large_city,2064,0.5962000000000001
India,large_city,2065,0.5962000000000001
India,large_city,2066,0.5962000000000001
India,large_city,2067,0.5962000000000001
India,large_city,2068,0.5962000000000001
India,large_city,2069,0.5962000000000001
India,large_city,2070,0.5962000000000001
India,large_city,2071,0.5962000000000001
India,large_city,2072,0.5962000000000001
India,large_city,2073,0.5962000000000001
India,large_city,2074,0.5962000000000001
India,large_city,2075,0.5962000000000001
India,large_city,2076,0.5962000000000001
India,large_city,2077,0.5962000000000001
India,large_city,2078,0.5962000000000001
India,large_city,2079,0.5962000000000001
India,large_city,2080,0.5962000000000001
India,large_city,2081,0.5962000000000001
India,large_city,2082,0.5962000000000001
India,large_city,2083,0.5962000000000001
India,large_city,2084,0.5962000000000001
India,large_city,2085,0.5962000000000001
India,large_city,2086,0.5962000000000001
India,large_city,2087,0.5962000000000001
India,large_city,2088,0.5962000000000001
India,large_city,2089,0.5962000000000001
India,large_city,2090,0.5962000000000001
India,large_city,2091,0.5962000000000001
India,large_city,2092,0.5962000000000001
India,large_city,2093,0.5962000000000001
India,large_city,2094,0.5962000000000001
India,large_city,2095,0.5962000000000001
India,large_city,2096,0.5962000000000001
India,large_city,2097,0.5962000000000001
India,large_city,2098,0.5962000000000001
India,large_city,2099,0.5962000000000001
India,large_city,2100,0.5962000000000001
India,town,2011,0.3386
India,town,2012,0.3359684210526316
India,town,2013,0.33333684210526315
India,town,2014,0.3307052631578947
India,town,2015,0.32807368421052635
India,town,2016,0.3254421052631579
India,town,2017,0.3228105263157895
India,town,2018,0.32017894736842106
India,town,2019,0.31754736842105263
India,town,2020,0.3149157894736842
India,town,2021,0.31228421052631583
India,town,2022,0.3096526315789474
India,town,2023,0.307021052631579
India,town,2024,0.30438947368421054
India,town,2025,0.3017578947368421
India,town,2026,0.2991263157894737
India,town,2027,0.29649473684210526
India,town,2028,0.2938631578947369
India,town,2029,0.29123157894736845
India,town,2030,0.2886
India,town,2031,0.28685000000000005
India,town,2032,0.2851
India,town,2033,0.28335000000000005
India,town,2034,0.2816
India,town,2035,0.27985000000000004
India,town,2036,0.2781
India,town,2037,0.27635000000000004
India,town,2038,0.2746
India,town,2039,0.27285000000000004
India,town,2040,0.2711
India,town,2041,0.26935000000000003
India,town,2042,0.26760000000000006
India,town,2043,0.26585000000000003
India,town,2044,0.26410000000000006
India,town,2045,0.26235
India,town,2046,0.26060000000000005
India,town,2047,0.25885
India,town,2048,0.25710000000000005
India,town,2049,0.2553500000000001
India,town,2050,0.25360000000000005
India,town,2051,0.25360000000000005
India,town,2052,0.25360000000000005
India,town,2053,0.25360000000000005
India,town,2054,0.25360000000000005
India,town,2055,0.25360000000000005
India,town,2056,0.25360000000000005
India,town,2057,0.25360000000000005
India,town,2058,0.25360000000000005
India,town,2059,0.25360000000000005
India,town,2060,0.25360000000000005
India,town,2061,0.25360000000000005
India,town,2062,0.25360000000000005
India,town,2063,0.25360000000000005
India,town,2064,0.25360000000000005
India,town,2065,0.25360000000000005
India,town,2066,0.25360000000000005
India,town,2067,0.25360000000000005
India,town,2068,0.25360000000000005
India,town,2069,0.25360000000000005
India,town,2070,0.25360000000000005
India,town,2071,0.25360000000000005
India,town,2072,0.25360000000000005
India,town,2073,0.25360000000000005
India,town,2074,0.25360000000000005
India,town,2075,0.25360000000000005
India,town,2076,0.25360000000000005
India,town,2077,0.25360000000000005
India,town,2078,0.25360000000000005
India,town,2079,0.25360000000000005
India,town,2080,0.25360000000000005
India,town,2081,0.25360000000000005
India,town,2082,0.25360000000000005
India,town,2083,0.25360000000000005
India,town,2084,0.25360000000000005
India,town,2085,0.25360000000000005
India,town,2086,0.25360000000000005
India,town,2087,0.25360000000000005
India,town,2088,0.25360000000000005
India,town,2089,0.25360000000000005
India,town,2090,0.25360000000000005
India,town,2091,0.25360000000000005
India,town,2092,0.25360000000000005
India,town,2093,0.25360000000000005
India,town,2094,0.25360000000000005
India,town,2095,0.25360000000000005
India,town,2096,0.25360000000000005
India,town,2097,0.25360000000000005
India,town,2098,0.25360000000000005
India,town,2099,0.25360000000000005
India,town,2100,0.25360000000000005
Maldives,city,2011,0.14
Maldives,city,2012,0.13736842105263158
Maldives,city,2013,0.13473684210526318
Maldives,city,2014,0.13210526315789475
Maldives,city,2015,0.12947368421052632
Maldives,city,2016,0.12684210526315792
Maldives,city,2017,0.1242105263157895
Maldives,city,2018,0.12157894736842106
Maldives,city,2019,0.11894736842105265
Maldives,city,2020,0.11631578947368422
Maldives,city,2021,0.1136842105263158
Maldives,city,2022,0.11105263157894738
Maldives,city,2023,0.10842105263157896
Maldives,city,2024,0.10578947368421054
Maldives,city,2025,0.10315789473684212
Maldives,city,2026,0.1005263157894737
Maldives,city,2027,0.09789473684210528
Maldives,city,2028,0.09526315789473686
Maldives,city,2029,0.09263157894736843
Maldives,city,2030,0.09000000000000001
Maldives,city,2031,0.08825000000000001
Maldives,city,2032,0.08650000000000001
Maldives,city,2033,0.08475
Maldives,city,2034,0.083
Maldives,city,2035,0.08125000000000002
Maldives,city,2036,0.07950000000000002
Maldives,city,2037,0.07775000000000001
Maldives,city,2038,0.07600000000000001
Maldives,city,2039,0.07425000000000001
Maldives,city,2040,0.07250000000000001
Maldives,city,2041,0.07075000000000001
Maldives,city,2042,0.069
Maldives,city,2043,0.06725
Maldives,city,2044,0.0655
Maldives,city,2045,0.06375
Maldives,city,2046,0.062000000000000006
Maldives,city,2047,0.060250000000000005
Maldives,city,2048,0.0585
Maldives,city,2049,0.05675000000000001
Maldives,city,2050,0.05500000000000001
Maldives,city,2051,0.05500000000000001
Maldives,city,2052,0.05500000000000001
Maldives,city,2053,0.05500000000000001
Maldives,city,2054,0.05500000000000001
Maldives,city,2055,0.05500000000000001
Maldives,city,2056,0.05500000000000001
Maldives,city,2057,0.05500000000000001
Maldives,city,2058,0.05500000000000001
Maldives,city,2059,0.05500000000000001
Maldives,city,2060,0.05500000000000001
Maldives,city,2061,0.05500000000000001
Maldives,city,2062,0.05500000000000001
Maldives,city,2063,0.05500000000000001
Maldives,city,2064,0.05500000000000001
Maldives,city,2065,0.05500000000000001
Maldives,city,2066,0.05500000000000001
Maldives,city,2067,0.05500000000000001
Maldives,city,2068,0.05500000000000001
Maldives,city,2069,0.05500000000000001
Maldives,city,2070,0.05500000000000001
Maldives,city,2071,0.05500000000000001
Maldives,city,2072,0.05500000000000001
Maldives,city,2073,0.05500000000000001
Maldives,city,2074,0.05500000000000001
Maldives,city,2075,0.05500000000000001
Maldives,city,2076,0.05500000000000001
Maldives,city,2077,0.05500000000000001
Maldives,city,2078,0.05500000000000001
Maldives,city,2079,0.05500000000000001
Maldives,city,2080,0.05500000000000001
Maldives,city,2081,0.05500000000000001
Maldives,city,2082,0.05500000000000001
Maldives,city,2083,0.05500000000000001
Maldives,city,2084,0.05500000000000001
Maldives,city,2085,0.05500000000000001
Maldives,city,2086,0.05500000000000001
Maldives,city,2087,0.05500000000000001
Maldives,city,2088,0.05500000000000001
Maldives,city,2089,0.05500000000000001
Maldives,city,2090,0.05500000000000001
Maldives,city,2091,0.05500000000000001
Maldives,city,2092,0.05500000000000001
Maldives,city,2093,0.05500000000000001
Maldives,city,2094,0.05500000000000001
Maldives,city,2095,0.05500000000000001
Maldives,city,2096,0.05500000000000001
Maldives,city,2097,0.05500000000000001
Maldives,city,2098,0.05500000000000001
Maldives,city,2099,0.05500000000000001
Maldives,city,2100,0.05500000000000001
Maldives,large_city,2011,0.474
Maldives,large_city,2012,0.47926315789473684
Maldives,large_city,2013,0.48452631578947364
Maldives,large_city,2014,0.4897894736842105
Maldives,large_city,2015,0.49505263157894736
Maldives,large_city,2016,0.5003157894736842
Maldives,large_city,2017,0.505578947368421
Maldives,large_city,2018,0.5108421052631579
Maldives,large_city,2019,0.5161052631578947
Maldives,large_city,2020,0.5213684210526316
Maldives,large_city,2021,0.5266315789473683
Maldives,large_city,2022,0.5318947368421052
Maldives,large_city,2023,0.5371578947368421
Maldives,large_city,2024,0.5424210526315789
Maldives,large_city,2025,0.5476842105263158
Maldives,large_city,2026,0.5529473684210526
Maldives,large_city,2027,0.5582105263157895
Maldives,large_city,2028,0.5634736842105262
Maldives,large_city,2029,0.5687368421052631
Maldives,large_city,2030,0.574
Maldives,large_city,2031,0.5774999999999999
Maldives,large_city,2032,0.581
Maldives,large_city,2033,0.5844999999999999
Maldives,large_city,2034,0.588
Maldives,large_city,2035,0.5914999999999999
Maldives,large_city,2036,0.595
Maldives,large_city,2037,0.5984999999999999
Maldives,large_city,2038,0.602
Maldives,large_city,2039,0.6054999999999999
Maldives,large_city,2040,0.609
Maldives,large_city,2041,0.6124999999999999
Maldives,large_city,2042,0.6159999999999999
Maldives,large_city,2043,0.6194999999999999
Maldives,large_city,2044,0.6229999999999999
Maldives,large_city,2045,0.6265
Maldives,large_city,2046,0.6299999999999999
Maldives,large_city,2047,0.6335
Maldives,large_city,2048,0.6369999999999999
Maldives,large_city,2049,0.6404999999999998
Maldives,large_city,2050,0.6439999999999999
Maldives,large_city,2051,0.6439999999999999
Maldives,large_city,2052,0.6439999999999999
Maldives,large_city,2053,0.6439999999999999
Maldives,large_city,2054,0.6439999999999999
Maldives,large_city,2055,0.6439999999999999
Maldives,large_city,2056,0.6439999999999999
Maldives,large_city,2057,0.6439999999999999
Maldives,large_city,2058,0.6439999999999999
Maldives,large_city,2059,0.6439999999999999
Maldives,large_city,2060,0.6439999999999999
Maldives,large_city,2061,0.6439999999999999
Maldives,large_city,2062,0.6439999999999999
Maldives,large_city,2063,0.6439999999999999
Maldives,large_city,2064,0.6439999999999999
Maldives,large_city,2065,0.6439999999999999
Maldives,large_city,2066,0.6439999999999999
Maldives,large_city,2067,0.6439999999999999
Maldives,large_city,2068,0.6439999999999999
Maldives,large_city,2069,0.6439999999999999
Maldives,large_city,2070,0.6439999999999999
Maldives,large_city,2071,0.6439999999999999
Maldives,large_city,2072,0.6439999999999999
Maldives,large_city,2073,0.6439999999999999
Maldives,large_city,2074,0.6439999999999999
Maldives,large_city,2075,0.6439999999999999
Maldives,large_city,2076,0.6439999999999999
Maldives,large_city,2077,0.6439999999999999
Maldives,large_city,2078,0.6439999999999999
Maldives,large_city,2079,0.6439999999999999
Maldives,large_city,2080,0.6439999999999999
Maldives,large_city,2081,0.6439999999999999
Maldives,large_city,2082,0.6439999999999999
Maldives,large_city,2083,0.6439999999999999
Maldives,large_city,2084,0.6439999999999999
Maldives,large_city,2085,0.6439999999999999
Maldives,large_city,2086,0.6439999999999999
Maldives,large_city,2087,0.6439999999999999
Maldives,large_city,2088,0.6439999999999999
Maldives,large_city,2089,0.6439999999999999
Maldives,large_city,2090,0.6439999999999999
Maldives,large_city,2091,0.6439999999999999
Maldives,large_city,2092,0.6439999999999999
Maldives,large_city,2093,0.6439999999999999
Maldives,large_city,2094,0.6439999999999999
Maldives,large_city,2095,0.6439999999999999
Maldives,large_city,2096,0.6439999999999999
Maldives,large_city,2097,0.6439999999999999
Maldives,large_city,2098,0.6439999999999999
Maldives,large_city,2099,0.6439999999999999
Maldives,large_city,2100,0.6439999999999999
Maldives,town,2011,0.386
Maldives,town,2012,0.3833684210526316
Maldives,town,2013,0.38073684210526315
Maldives,town,2014,0.3781052631578947
Maldives,town,2015,0.37547368421052635
Maldives,town,2016,0.3728421052631579
Maldives,town,2017,0.3702105263157895
Maldives,town,2018,0.36757894736842106
Maldives,town,2019,0.36494736842105263
Maldives,town,2020,0.3623157894736842
Maldives,town,2021,0.35968421052631583
Maldives,town,2022,0.3570526315789474
Maldives,town,2023,0.35442105263157897
Maldives,town,2024,0.35178947368421054
Maldives,town,2025,0.3491578947368421
Maldives,town,2026,0.3465263157894737
Maldives,town,2027,0.34389473684210525
Maldives,town,2028,0.3412631578947369
Maldives,town,2029,0.33863157894736845
Maldives,town,2030,0.336
Maldives,town,2031,0.33425000000000005
Maldives,town,2032,0.3325
Maldives,town,2033,0.33075000000000004
Maldives,town,2034,0.329
Maldives,town,2035,0.32725000000000004
Maldives,town,2036,0.3255
Maldives,town,2037,0.32375000000000004
Maldives,town,2038,0.322
Maldives,town,2039,0.32025000000000003
Maldives,town,2040,0.3185
Maldives,town,2041,0.31675000000000003
Maldives,town,2042,0.31500000000000006
Maldives,town,2043,0.31325000000000003
Maldives,town,2044,0.31150000000000005
Maldives,town,2045,0.30975
Maldives,town,2046,0.30800000000000005
Maldives,town,2047,0.30625
Maldives,town,2048,0.30450000000000005
Maldives,town,2049,0.3027500000000001
Maldives,town,2050,0.30100000000000005
Maldives,town,2051,0.30100000000000005
Maldives,town,2052,0.30100000000000005
Maldives,town,2053,0.30100000000000005
Maldives,town,2054,0.30100000000000005
Maldives,town,2055,0.30100000000000005
Maldives,town,2056,0.30100000000000005
Maldives,town,2057,0.30100000000000005
Maldives,town,2058,0.30100000000000005
Maldives,town,2059,0.30100000000000005
Maldives,town,2060,0.30100000000000005
Maldives,town,2061,0.30100000000000005
Maldives,town,2062,0.30100000000000005
Maldives,town,2063,0.30100000000000005
Maldives,town,2064,0.30100000000000005
Maldives,town,2065,0.30100000000000005
Maldives,town,2066,0.30100000000000005
Maldives,town,2067,0.30100000000000005
Maldives,town,2068,0.30100000000000005
Maldives,town,2069,0.30100000000000005
Maldives,town,2070,0.30100000000000005
Maldives,town,2071,0.30100000000000005
Maldives,town,2072,0.30100000000000005
Maldives,town,2073,0.30100000000000005
Maldives,town,2074,0.30100000000000005
Maldives,town,2075,0.30100000000000005
Maldives,town,2076,0.30100000000000005
Maldives,town,2077,0.30100000000000005
Maldives,town,2078,0.30100000000000005
Maldives,town,2079,0.30100000000000005
Maldives,town,2080,0.30100000000000005
Maldives,town,2081,0.30100000000000005
Maldives,town,2082,0.30100000000000005
Maldives,town,2083,0.30100000000000005
Maldives,town,2084,0.30100000000000005
Maldives,town,2085,0.30100000000000005
Maldives,town,2086,0.30100000000000005
Maldives,town,2087,0.30100000000000005
Maldives,town,2088,0.30100000000000005
Maldives,town,2089,0.30100000000000005
Maldives,town,2090,0.30100000000000005
Maldives,town,2091,0.30100000000000005
Maldives,town,2092,0.30100000000000005
Maldives,town,2093,0.30100000000000005
Maldives,town,2094,0.30100000000000005
Maldives,town,2095,0.30100000000000005
Maldives,town,2096,0.30100000000000005
Maldives,town,2097,0.30100000000000005
Maldives,town,2098,0.30100000000000005
Maldives,town,2099,0.30100000000000005
Maldives,town,2100,0.30100000000000005
Nepal,city,2011,0.3123
Nepal,city,2012,0.3096684210526316
Nepal,city,2013,0.30703684210526316
Nepal,city,2014,0.30440526315789473
Nepal,city,2015,0.30177368421052636
Nepal,city,2016,0.29914210526315793
Nepal,city,2017,0.2965105263157895
Nepal,city,2018,0.2938789473684211
Nepal,city,2019,0.29124736842105264
Nepal,city,2020,0.2886157894736842
Nepal,city,2021,0.28598421052631584
Nepal,city,2022,0.2833526315789474
Nepal,city,2023,0.280721052631579
Nepal,city,2024,0.27808947368421055
Nepal,city,2025,0.2754578947368421
Nepal,city,2026,0.2728263157894737
Nepal,city,2027,0.27019473684210527
Nepal,city,2028,0.2675631578947369
Nepal,city,2029,0.26493157894736846
Nepal,city,2030,0.26230000000000003
Nepal,city,2031,0.26055000000000006
Nepal,city,2032,0.25880000000000003
Nepal,city,2033,0.25705000000000006
Nepal,city,2034,0.2553
Nepal,city,2035,0.25355000000000005
Nepal,city,2036,0.2518
Nepal,city,2037,0.25005000000000005
Nepal,city,2038,0.24830000000000002
Nepal,city,2039,0.24655000000000002
Nepal,city,2040,0.24480000000000002
Nepal,city,2041,0.24305000000000004
Nepal,city,2042,0.24130000000000001
Nepal,city,2043,0.23955000000000004
Nepal,city,2044,0.23780000000000004
Nepal,city,2045,0.23605000000000004
Nepal,city,2046,0.23430000000000004
Nepal,city,2047,0.23255000000000003
Nepal,city,2048,0.23080000000000003
Nepal,city,2049,0.22905000000000003
Nepal,city,2050,0.22730000000000003
Nepal,city,2051,0.22730000000000003
Nepal,city,2052,0.22730000000000003
Nepal,city,2053,0.22730000000000003
Nepal,city,2054,0.22730000000000003
Nepal,city,2055,0.22730000000000003
Nepal,city,2056,0.22730000000000003
Nepal,city,2057,0.22730000000000003
Nepal,city,2058,0.22730000000000003
Nepal,city,2059,0.22730000000000003
Nepal,city,2060,0.22730000000000003
Nepal,city,2061,0.22730000000000003
Nepal,city,2062,0.22730000000000003
Nepal,city,2063,0.22730000000000003
Nepal,city,2064,0.22730000000000003
Nepal,city,2065,0.22730000000000003
Nepal,city,2066,0.22730000000000003
Nepal,city,2067,0.22730000000000003
Nepal,city,2068,0.22730000000000003
Nepal,city,2069,0.22730000000000003
Nepal,city,2070,0.22730000000000003
Nepal,city,2071,0.22730000000000003
Nepal,city,2072,0.22730000000000003
Nepal,city,2073,0.22730000000000003
Nepal,city,2074,0.22730000000000003
Nepal,city,2075,0.22730000000000003
Nepal,city,2076,0.22730000000000003
Nepal,city,2077,0.22730000000000003
Nepal,city,2078,0.22730000000000003
Nepal,city,2079,0.22730000000000003
Nepal,city,2080,0.22730000000000003
Nepal,city,2081,0.22730000000000003
Nepal,city,2082,0.22730000000000003
Nepal,city,2083,0.22730000000000003
Nepal,city,2084,0.22730000000000003
Nepal,city,2085,0.22730000000000003
Nepal,city,2086,0.22730000000000003
Nepal,city,2087,0.22730000000000003
Nepal,city,2088,0.22730000000000003
Nepal,city,2089,0.22730000000000003
Nepal,city,2090,0.22730000000000003
Nepal,city,2091,0.22730000000000003
Nepal,city,2092,0.22730000000000003
Nepal,city,2093,0.22730000000000003
Nepal,city,2094,0.22730000000000003
Nepal,city,2095,0.22730000000000003
Nepal,city,2096,0.22730000000000003
Nepal,city,2097,0.22730000000000003
Nepal,city,2098,0.22730000000000003
Nepal,city,2099,0.22730000000000003
Nepal,city,2100,0.22730000000000003
Nepal,large_city,2011,0.4164
Nepal,large_city,2012,0.42166315789473685
Nepal,large_city,2013,0.42692631578947365
Nepal,large_city,2014,0.4321894736842105
Nepal,large_city,2015,0.43745263157894737
Nepal,large_city,2016,0.4427157894736842
Nepal,large_city,2017,0.44797894736842103
Nepal,large_city,2018,0.4532421052631579
Nepal,large_city,2019,0.45850526315789475
Nepal,large_city,2020,0.46376842105263155
Nepal,large_city,2021,0.4690315789473684
Nepal,large_city,2022,0.4742947368421052
Nepal,large_city,2023,0.47955789473684207
Nepal,large_city,2024,0.48482105263157893
Nepal,large_city,2025,0.4900842105263158
Nepal,large_city,2026,0.4953473684210526
Nepal,large_city,2027,0.5006105263157894
Nepal,large_city,2028,0.5058736842105263
Nepal,large_city,2029,0.5111368421052631
Nepal,large_city,2030,0.5164
Nepal,large_city,2031,0.5199
Nepal,large_city,2032,0.5234
Nepal,large_city,2033,0.5268999999999999
Nepal,large_city,2034,0.5304
Nepal,large_city,2035,0.5339
Nepal,large_city,2036,0.5374
Nepal,large_city,2037,0.5408999999999999
Nepal,large_city,2038,0.5444
Nepal,large_city,2039,0.5479
Nepal,large_city,2040,0.5514
Nepal,large_city,2041,0.5549
Nepal,large_city,2042,0.5584
Nepal,large_city,2043,0.5619000000000001
Nepal,large_city,2044,0.5654
Nepal,large_city,2045,0.5689
Nepal,large_city,2046,0.5724
Nepal,large_city,2047,0.5759000000000001
Nepal,large_city,2048,0.5794
Nepal,large_city,2049,0.5829
Nepal,large_city,2050,0.5864
Nepal,large_city,2051,0.5864
Nepal,large_city,2052,0.5864
Nepal,large_city,2053,0.5864
Nepal,large_city,2054,0.5864
Nepal,large_city,2055,0.5864
Nepal,large_city,2056,0.5864
Nepal,large_city,2057,0.5864
Nepal,large_city,2058,0.5864
Nepal,large_city,2059,0.5864
Nepal,large_city,2060,0.5864
Nepal,large_city,2061,0.5864
Nepal,large_city,2062,0.5864
Nepal,large_city,2063,0.5864
Nepal,large_city,2064,0.5864
Nepal,large_city,2065,0.5864
Nepal,large_city,2066,0.5864
Nepal,large_city,2067,0.5864
Nepal,large_city,2068,0.5864
Nepal,large_city,2069,0.5864
Nepal,large_city,2070,0.5864
Nepal,large_city,2071,0.5864
Nepal,large_city,2072,0.5864
Nepal,large_city,2073,0.5864
Nepal,large_city,2074,0.5864
Nepal,large_city,2075,0.5864
Nepal,large_city,2076,0.5864
Nepal,large_city,2077,0.5864
Nepal,large_city,2078,0.5864
Nepal,large_city,2079,0.5864
Nepal,large_city,2080,0.5864
Nepal,large_city,2081,0.5864
Nepal,large_city,2082,0.5864
Nepal,large_city,2083,0.5864
Nepal,large_city,2084,0.5864
Nepal,large_city,2085,0.5864
Nepal,large_city,2086,0.5864
Nepal,large_city,2087,0.5864
Nepal,large_city,2088,0.5864
Nepal,large_city,2089,0.5864
Nepal,large_city,2090,0.5864
Nepal,large_city,2091,0.5864
Nepal,large_city,2092,0.5864
Nepal,large_city,2093,0.5864
Nepal,large_city,2094,0.5864
Nepal,large_city,2095,0.5864
Nepal,large_city,2096,0.5864
Nepal,large_city,2097,0.5864
Nepal,large_city,2098,0.5864
Nepal,large_city,2099,0.5864
Nepal,large_city,2100,0.5864
Nepal,town,2011,0.2713
