n,y,value
Bhutan,2090,1.136772149399903
Bhutan,2095,1.1403075901322797
Bhutan,2100,1.1434165176667546
India,2011,1.0
India,2012,1.0018883778284846
India,2013,1.0041805313781627
India,2014,1.0069043845373422
India,2015,1.0098481870077547
India,2016,1.012840361480544
India,2017,1.015197345357845
India,2018,1.0174067233837478
India,2019,1.0185769700042473
India,2020,1.015617779501518
India,2025,1.026557781332146
India,2030,1.0349473460965741
India,2035,1.0409554767522777
India,2040,1.046446173497984
India,2045,1.051423329679041
India,2050,1.0559047874851428
India,2055,1.0599344127507364
India,2060,1.0634992920101445
India,2065,1.066564631271258
India,2070,1.0691923503402692
India,2075,1.0714351818163534
India,2080,1.0733023867866511
India,2085,1.074846416201522
India,2090,1.0761012688307696
India,2095,1.0771296801746764
India,2100,1.0779679993792486
Maldives,2011,1.0
Maldives,2012,0.9981490353311104
Maldives,2013,1.001142183195229
Maldives,2014,1.0025979458326557
Maldives,2015,1.001398599190844
Maldives,2016,1.0039813247603735
Maldives,2017,1.0057068592330978
Maldives,2018,1.0081041372621848
Maldives,2019,1.0112725795202826
Maldives,2020,0.9827024652338299
Maldives,2025,1.020034491003481
Maldives,2030,1.0337991032144478
Maldives,2035,1.0450213066281058
Maldives,2040,1.0539035169902307
Maldives,2045,1.0607377132287577
Maldives,2050,1.0661449907260732
Maldives,2055,1.0707437681318215
Maldives,2060,1.0748439443665336
Maldives,2065,1.078469466516192
Maldives,2070,1.0814363443868766
Maldives,2075,1.0838637133489808
Maldives,2080,1.0860518160150296
Maldives,2085,1.0886607206105379
Maldives,2090,1.091573404270482
Maldives,2095,1.0941382734498473
Maldives,2100,1.0960596308474464
Nepal,2011,1.0
Nepal,2012,1.0035539054761078
Nepal,2013,1.0062251765620709
Nepal,2014,1.010713447474763
Nepal,2015,1.01341184140537
Nepal,2016,1.0130351156833055
Nepal,2017,1.0189916621517454
Nepal,2018,1.0238834517352497
Nepal,2019,1.028065068969788
Nepal,2020,1.0247831202557611
Nepal,2025,1.0371898674445572
Nepal,2030,1.052195185480556
Nepal,2035,1.067919418645696
Nepal,2040,1.0838644317890425
Nepal,2045,1.0991131831750878
Nepal,2050,1.1132166356444775
Nepal,2055,1.1260514308487282
Nepal,2060,1.1376818976538485
Nepal,2065,1.1481374644958209
Nepal,2070,1.1574566162191513
Nepal,2075,1.1656717047438163
Nepal,2080,1.1727520120676835
Nepal,2085,1.17886985471964
Nepal,2090,1.1841381560831143
Nepal,2095,1.1887658879466825
Nepal,2100,1.1927926753127251
Pakistan,2011,1.0
Pakistan,2012,1.0007897922870028
Pakistan,2013,1.0021092212976344
Pakistan,2014,1.0036041200944612
Pakistan,2015,1.00516138851477
Pakistan,2016,1.0070963925079344
Pakistan,2017,1.0084738471936716
Pakistan,2018,1.01048195328453
Pakistan,2019,1.0108681781711213
Pakistan,2020,1.0095077699153077
Pakistan,2025,1.016045223310326
Pakistan,2030,1.022313980769913
Pakistan,2035,1.0282983340824758
Pakistan,2040,1.0343116019494836
Pakistan,2045,1.0402097947455888
Pakistan,2050,1.0457714995748357
Pakistan,2055,1.0508886533641009
Pakistan,2060,1.0554803492912421
Pakistan,2065,1.0596026859879089
Pakistan,2070,1.063242059593465
Pakistan,2075,1.0664231165484817
Pakistan,2080,1.0691319013532323
Pakistan,2085,1.0713957043702553
Pakistan,2090,1.0732536894544997
Pakistan,2095,1.0747700142327394
Pakistan,2100,1.0760051883920643
Sri Lanka,2011,1.0
Sri Lanka,2012,1.0032335866965874
Sri Lanka,2013,1.0046965911387917
Sri Lanka,2014,1.007069177496398
Sri Lanka,2015,1.0085789966442784
Sri Lanka,2016,1.0104231305376712
Sri Lanka,2017,1.0127960403822958
Sri Lanka,2018,1.0135766624331457
Sri Lanka,2019,1.0133600927667112
Sri Lanka,2020,1.0113324270951471
Sri Lanka,2025,1.0093269356178267
Sri Lanka,2030,1.013972307493498
Sri Lanka,2035,1.0188341460309926
Sri Lanka,2040,1.023705968467109
Sri Lanka,2045,1.028533039642237
Sri Lanka,2050,1.03324839187549
Sri Lanka,2055,1.0377594572772888
Sri Lanka,2060,1.0419360855969098
Sri Lanka,2065,1.0457175795954203
Sri Lanka,2070,1.0491065017812413
Sri Lanka,2075,1.0522402312236643
Sri Lanka,2080,1.0550483331963962
Sri Lanka,2085,1.0575617932883028
Sri Lanka,2090,1.0597555075162906
Sri Lanka,2095,1.0616653961645535
Sri Lanka,2100,1.0633826274726272
