trip_dist,area_type,y,n,value
51+,town,2011,Maldives,0.7835616438356164
51+,town,2011,Nepal,0.7835616438356164
51+,town,2011,Pakistan,0.7835616438356164
51+,town,2011,Sri Lanka,0.7835616438356164
No_travel,city,2011,Afghanistan,0.9260273972602739
No_travel,city,2011,Bangladesh,0.9260273972602739
No_travel,city,2011,Bhutan,0.9260273972602739
No_travel,city,2011,India,0.9260273972602739
No_travel,city,2011,Maldives,0.9260273972602739
No_travel,city,2011,Nepal,0.9260273972602739
No_travel,city,2011,Pakistan,0.9260273972602739
No_travel,city,2011,Sri Lanka,0.9260273972602739
No_travel,large_city,2011,Afghanistan,1.0684931506849313
No_travel,large_city,2011,Bangladesh,1.0684931506849313
No_travel,large_city,2011,Bhutan,1.0684931506849313
No_travel,large_city,2011,India,1.0684931506849313
No_travel,large_city,2011,Maldives,1.0684931506849313
No_travel,large_city,2011,Nepal,1.0684931506849313
No_travel,large_city,2011,Pakistan,1.0684931506849313
No_travel,large_city,2011,Sri Lanka,1.0684931506849313
No_travel,rural,2011,Afghanistan,0.5499178082191781
No_travel,rural,2011,Bangladesh,0.5499178082191781
No_travel,rural,2011,Bhutan,0.5499178082191781
No_travel,rural,2011,India,0.5499178082191781
No_travel,rural,2011,Maldives,0.5499178082191781
No_travel,rural,2011,Nepal,0.5499178082191781
No_travel,rural,2011,Pakistan,0.5499178082191781
No_travel,rural,2011,Sri Lanka,0.5499178082191781
No_travel,town,2011,Afghanistan,0.7835616438356164
No_travel,town,2011,Bangladesh,0.7835616438356164
No_travel,town,2011,Bhutan,0.7835616438356164
No_travel,town,2011,India,0.7835616438356164
No_travel,town,2011,Maldives,0.7835616438356164
No_travel,town,2011,Nepal,0.7835616438356164
No_travel,town,2011,Pakistan,0.7835616438356164
No_travel,town,2011,Sri Lanka,0.7835616438356164
00_01,city,2012,Afghanistan,0.9275525759075687
00_01,city,2012,Bangladesh,0.9368207614727297
00_01,city,2012,Bhutan,0.9308079136005835
00_01,city,2012,India,0.9339534642795947
00_01,city,2012,Maldives,0.9302106526777714
00_01,city,2012,Nepal,0.9318013099595059
00_01,city,2012,Pakistan,0.929980680403086
00_01,city,2012,Sri Lanka,0.9284630557878399
00_01,large_city,2012,Afghanistan,1.0702529722010405
00_01,large_city,2012,Bangladesh,1.0809470324685342
00_01,large_city,2012,Bhutan,1.074009131077596
00_01,large_city,2012,India,1.0776386126303015
00_01,large_city,2012,Maldives,1.0733199838589669
00_01,large_city,2012,Nepal,1.0751553576455837
00_01,large_city,2012,Pakistan,1.0730546312343299
00_01,large_city,2012,Sri Lanka,1.071303525909046
00_01,rural,2012,Afghanistan,0.5508235296928023
00_01,rural,2012,Bangladesh,0.5563274060438057
00_01,rural,2012,Bhutan,0.5527566994612696
00_01,rural,2012,India,0.5546246726337286
00_01,rural,2012,Maldives,0.552402018359415
00_01,rural,2012,Nepal,0.5533466240682605
00_01,rural,2012,Pakistan,0.552265450208602
00_01,rural,2012,Sri Lanka,0.5513642146678558
00_01,town,2012,Afghanistan,0.7848521796140966
00_01,town,2012,Bangladesh,0.7926944904769252
00_01,town,2012,Bhutan,0.7876066961235706
00_01,town,2012,India,0.7902683159288878
00_01,town,2012,Maldives,0.7871013214965759
00_01,town,2012,Nepal,0.7884472622734281
00_01,town,2012,Pakistan,0.786906729571842
00_01,town,2012,Sri Lanka,0.7856225856666338
02_05,city,2012,Afghanistan,0.9275525759075687
02_05,city,2012,Bangladesh,0.9368207614727297
02_05,city,2012,Bhutan,0.9308079136005835
02_05,city,2012,India,0.9339534642795947
02_05,city,2012,Maldives,0.9302106526777714
02_05,city,2012,Nepal,0.9318013099595059
02_05,city,2012,Pakistan,0.929980680403086
02_05,city,2012,Sri Lanka,0.9284630557878399
02_05,large_city,2012,Afghanistan,1.0702529722010405
02_05,large_city,2012,Bangladesh,1.0809470324685342
02_05,large_city,2012,Bhutan,1.074009131077596
02_05,large_city,2012,India,1.0776386126303015
02_05,large_city,2012,Maldives,1.0733199838589669
02_05,large_city,2012,Nepal,1.0751553576455837
02_05,large_city,2012,Pakistan,1.0730546312343299
02_05,large_city,2012,Sri Lanka,1.071303525909046
02_05,rural,2012,Afghanistan,0.5508235296928023
02_05,rural,2012,Bangladesh,0.5563274060438057
02_05,rural,2012,Bhutan,0.5527566994612696
