n,y,value
Maldives,2013,1.0038300032365577
Maldives,2014,1.0087350592003637
Maldives,2015,1.0046920529306937
Maldives,2016,1.013420868902827
Maldives,2017,1.01929959429171
Maldives,2018,1.0275301267824886
Maldives,2019,1.0385227605098641
Maldives,2020,0.9439106847960897
Maldives,2025,1.069619877900122
Maldives,2030,1.1206577274975253
Maldives,2035,1.1643948144815586
Maldives,2040,1.2004744739950255
Maldives,2045,1.229173378590661
Maldives,2050,1.252489949900625
Maldives,2055,1.2727631286504888
Maldives,2060,1.2911949078526292
Maldives,2065,1.3077827539919178
Maldives,2070,1.3215657331400648
Maldives,2075,1.3329857449721043
Maldives,2080,1.3433931943910074
Maldives,2085,1.3559454062906606
Maldives,2090,1.370147733935302
Maldives,2095,1.382823057217356
Maldives,2100,1.3924243527941709
Nepal,2011,1.0
Nepal,2012,1.011970529738883
Nepal,2013,1.0210728647982352
Nepal,2014,1.0365733353516209
Nepal,2015,1.0460195913362953
Nepal,2016,1.0446949730082302
Nepal,2017,1.0658637622953264
Nepal,2018,1.0836152750082304
Nepal,2019,1.0990602619723988
Nepal,2020,1.0869169244078505
Nepal,2025,1.1336636833855513
Nepal,2030,1.1934303969728854
Nepal,2035,1.260263143011881
Nepal,2040,1.332989144417372
Nepal,2045,1.4078751266600904
Nepal,2050,1.4825002925482087
Nepal,2055,1.5556238279764447
Nepal,2060,1.6269026167463048
Nepal,2065,1.6957669886253333
Nepal,2070,1.7616572323824438
Nepal,2075,1.8239202427871222
Nepal,2080,1.8813118318233575
Nepal,2085,1.9342003424684064
Nepal,2090,1.9826446149018175
Nepal,2095,2.027813656497788
Nepal,2100,2.0694628573820464
Pakistan,2011,1.0
Pakistan,2012,1.0044403994229936
Pakistan,2013,1.011937978541506
Pakistan,2014,1.0205556145437464
Pakistan,2015,1.029675809502226
Pakistan,2016,1.041218562246982
Pakistan,2017,1.0495822926219287
Pakistan,2018,1.062002530233708
Pakistan,2019,1.0644231158213533
Pakistan,2020,1.0559429000758631
Pakistan,2025,1.097916215499095
Pakistan,2030,1.1413369048336572
Pakistan,2035,1.1861778998256085
Pakistan,2040,1.235186993794867
Pakistan,2045,1.2878938945327192
Pakistan,2050,1.3427625093449136
Pakistan,2055,1.3987941151947327
Pakistan,2060,1.454833091038998
Pakistan,2065,1.511149051984339
Pakistan,2070,1.567080482490831
Pakistan,2075,1.6223695182480538
Pakistan,2080,1.6758874081804536
Pakistan,2085,1.7269442319319115
Pakistan,2090,1.7749546267141305
Pakistan,2095,1.8200196926727437
Pakistan,2100,1.862472564177958
Sri Lanka,2011,1.0
Sri Lanka,2012,1.018407228343754
Sri Lanka,2013,1.0269381615288478
Sri Lanka,2014,1.0410545632810442
Sri Lanka,2015,1.050225887275637
Sri Lanka,2016,1.061634782751236
Sri Lanka,2017,1.0766637921523823
Sri Lanka,2018,1.0816969675839163
Sri Lanka,2019,1.0802960855840453
Sri Lanka,2020,1.067346549511283
Sri Lanka,2025,1.054825219395713
Sri Lanka,2030,1.0842652376495674
Sri Lanka,2035,1.1168209888911895
Sri Lanka,2040,1.1514513873704144
Sri Lanka,2045,1.1880119784964214
Sri Lanka,2050,1.2262006528544729
Sri Lanka,2055,1.2653789756562601
Sri Lanka,2060,1.304334517361762
Sri Lanka,2065,1.3422026882640692
Sri Lanka,2070,1.3785928592824814
Sri Lanka,2075,1.4146587071370578
Sri Lanka,2080,1.44928772486993
Sri Lanka,2085,1.4824559736934884
Sri Lanka,2090,1.5133681610344702
Sri Lanka,2095,1.5420186687095832
Sri Lanka,2100,1.5693832738212699
