n,y,value
Pakistan,2015,0.9977874205416203
Pakistan,2016,0.9968777437286139
Pakistan,2017,0.9962018841294026
Pakistan,2018,0.9951727389237394
Pakistan,2019,0.9949686643770123
Pakistan,2020,0.9956786180326808
Pakistan,2025,0.9920304688862699
Pakistan,2030,0.9879158790069532
Pakistan,2035,0.9833253448174908
Pakistan,2040,0.9779357719219177
Pakistan,2045,0.9717326300326714
Pakistan,2050,0.9648554253583309
Pakistan,2055,0.9574183986274811
Pakistan,2060,0.9495873578192034
Pakistan,2065,0.941344684925827
Pakistan,2070,0.9328087273628675
Pakistan,2075,0.9240463421208804
Pakistan,2080,0.9152724590886863
Pakistan,2085,0.9066462948686582
Pakistan,2090,0.8983164382952487
Pakistan,2095,0.8903122240667816
Pakistan,2100,0.8826133318251385
Sri Lanka,2011,1.0
Sri Lanka,2012,0.9986492439254406
Sri Lanka,2013,0.9979991993250538
Sri Lanka,2014,0.9968908566233265
Sri Lanka,2015,0.9961493004212257
Sri Lanka,2016,0.99520364355661
Sri Lanka,2017,0.9939194163365964
Sri Lanka,2018,0.9934797029586271
Sri Lanka,2019,0.9936025688645627
Sri Lanka,2020,0.9947206858477644
Sri Lanka,2025,0.9957711421590872
Sri Lanka,2030,0.9932534908157651
Sri Lanka,2035,0.9902803402582472
Sri Lanka,2040,0.986909954177015
Sri Lanka,2045,0.9831305062556049
Sri Lanka,2050,0.9789520329940061
Sri Lanka,2055,0.974432310660896
Sri Lanka,2060,0.9697156346083481
Sri Lanka,2065,0.9649276631653659
Sri Lanka,2070,0.960146267929109
Sri Lanka,2075,0.9552402835326973
Sri Lanka,2080,0.95037914059059
Sri Lanka,2085,0.9455897177382115
Sri Lanka,2090,0.9410125252797301
Sri Lanka,2095,0.9366753869307527
Sri Lanka,2100,0.9324500946810265
